Sentence;Ironic;Quotes;Exclamation;Question;Multiple brackets;Interjections;Markers;Mistakes;P&N;P near N;Max vec dist;Max vec sg dist;Weird markers
Если вы такие умные, то где ваши телепорты?;1;0;0;1;0;0;0;0;0;0;0.1055884450170584;0.0;0
Сели в машину, салон отвратительно чистый и приятно пахнет.;1;0;0;0;0;0;0;0;1;1;0.0916564632218839;0.459744930267334;0
"Скучная демократическая новость из страны ""свободы""";1;1;0;0;0;0;0;0;1;1;0.0828769155541723;0.3596394062042236;0
Феминизм и электорат.;0;0;0;0;0;0;0;0;0;0;0.0437838467398038;0.2023606300354004;0
Продолжим.);0;0;0;0;0;0;0;0;0;0;0.0;0.0;0
Бабке-то что, принюхалась, а вот у дворовых мух даже появился новый вид гражданской казни.;1;0;0;0;0;0;0;1;1;0;0.1739704674079711;0.5456128120422363;0
Никто не идеален;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0
- За вкусный, хрустящий, пахучий «Кити кэт» я родину продам, - потупил глазки Толстомордый, - только никому не говори.;1;0;0;0;0;0;0;2;1;0;0.1534864235426892;0.6117076277732849;0
Гендерно-нейтральная социальная политика избавляет общество от ненужного кринжа.;1;0;0;0;0;0;0;0;0;0;0.0921540586018699;0.427609384059906;0
Тоже немного всплакнул.;0;0;0;0;0;0;0;0;0;0;0.0;1.1920928955078125e-07;0
Но для этого пришлось бы выйти из дома, поэтому было решено прибегнуть к другому эффективному орудию пропаганды - ванильным цитатам вконтакте, раз уж за мемчики больше не сажают.;1;0;0;0;0;1;1;1;1;1;0.1729230661643376;0.5951817631721497;0
Ну как не уважить человека после такого витиеватого приглашения?;1;0;0;1;0;0;0;1;0;0;0.0825861619806945;0.4195026159286499;0
Космические корабли Илона Маска уже бороздят просторы мировых океанов.;1;0;0;0;0;0;0;1;0;0;0.1186128042566888;0.6046762466430664;0
Игра — сложный, многоуровневый механизм, который невозможно сразу собрать без ошибок.;0;0;0;0;0;0;0;0;1;0;0.0891383568588518;0.3455221652984619;0
Аномалия и мистицизм в одном флаконе!;1;0;1;0;0;0;0;0;0;0;0.0679680799935213;0.4005403518676758;0
Наверное, это – случайность.;1;0;0;0;0;0;0;0;0;0;0.0;0.0;0
С Новым годом, Волгоград!:);1;0;1;0;0;0;0;0;0;0;0.0719370852842307;0.33855140209198;0
Нарезка картин Арракиса, орнитоптера, снова фрименов.;0;0;0;0;0;0;0;0;0;0;0.050032919925734;0.273744523525238;0
Но Митрофановна не сдавалась.;0;0;0;0;0;0;0;0;0;0;0.0409746815250501;5.960464477539065e-08;0
Усопший, видно постыдившись за свое поведение, лежал смирно и не дергался.;1;0;0;0;0;0;0;2;0;0;0.1284892232267195;0.3738133311271667;0
Что это?;0;0;0;1;0;0;0;0;0;0;0.0;0.0;0
Но выяснилось, что забыли отвертку.;0;0;0;0;0;0;0;0;0;0;0.0441884582959226;0.3111472129821777;0
Где основой этого интеллектуального движняка служили рационализм и свободомыслие.;1;0;0;0;0;0;0;1;0;0;0.0884252749700756;0.4794968366622925;0
Особенно хороша cgi графика дерущихся петухов.);0;0;0;0;0;0;0;0;1;0;0.0414016338797782;0.3853991627693176;0
"В таких рамках мыслить нужно стратегически, масштабно, гео-политика это не бухгалтерия, которой впрочем большинство ""всепропальщиков"" не владеет, даже не понимая, что цены на нефть одно, а договор на поставку на год или фьючерсный контракт это другое.";1;1;0;0;0;0;0;0;0;0;0.127497744776071;0.6314770579338074;0
Свободные граждане мирной страны группируются в акции протеста.;1;0;0;0;0;0;0;0;1;1;0.1772875141819563;0.5559860467910767;0
Ее сводный брат, нелюбимый всеми Бог Абортов рискует остаться без жертвоприношений, если государство встанет на нашу сторону.;1;0;0;0;0;0;0;0;1;1;0.1370101432711388;0.6113934516906738;0
Римские дамы, получив такие письма, млели от счастья и заливались краской от смущения, потому как символизировал этот знак крайнюю степень возбуждения мужского начала, сиречь эрекцию.;1;0;0;0;0;0;0;2;0;0;0.127610712092214;0.6690735816955566;0
Базилевс походил вокруг Быка, подивился, да побрел дальше своей дорогой.;0;0;0;0;0;0;1;0;0;0;0.1511540513398921;0.5339474081993103;0
Два еврея и мотоцикл;0;0;0;0;0;0;0;0;0;0;0.0427062562442382;0.2964482307434082;0
Обьясняю.;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0
- Догогой Агкадий Моисеевич, ваши слова таки доведут меня сегодня до инфагкта и несвагения в желудке.;0;0;0;0;0;0;0;4;0;0;0.151793759956101;0.4450666904449463;0
"Люди, заскринить коммент и запостить его это же так же ""весело"" как посмотреть петросяна и запостить его монолог.";1;1;0;0;0;0;0;0;0;0;0.0685636547968316;0.5245581865310669;0
Полдня делов- и денежки в кармане.;1;0;0;0;0;0;0;0;0;0;0.0575077402792133;0.4690762758255005;0
Вернули.;0;0;0;0;0;0;0;0;0;0;0.0;1.1920928955078125e-07;0
Осталось только узнать, какие еще сюрпризы скрывает этот городишко.;0;0;0;0;0;0;0;0;1;1;0.124049030760736;0.4968552589416504;0
https://www.instagram.com/ira___kira/;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0
Заодно можете удалить ненавистный всем гугл, аналитику, километрику, крашлитику, средства самообновления прог для экономии трафика, средства обновления гугл-сервисов (а то они жрут много трафика и приносят каждый раз все больше и больше разочарований в батарее телефона) и многое-многое другое.;1;0;0;0;0;0;0;1;1;1;0.1766318559329417;0.7166422605514526;0
а цель была так близка));1;0;0;0;1;0;0;0;0;0;0.0333696676204179;0.38112872838974;0
Я не халяльщик, я партнер.;1;0;0;0;0;0;0;0;0;0;0.0307250469490768;0.0;0
Фильм снимается 3 дня и 3 ночи и заканчивается вызовом наряда полиции.;0;0;0;0;0;0;0;0;0;0;0.0986541325174804;0.5689287185668945;0
И теперь лежат девицы с переломами в больнице.;0;0;0;0;0;0;0;0;0;0;0.0435907889011056;0.5971024036407471;0
Может быть при формулировке мечты надо было уточнить что дом этот мой?;1;0;0;1;0;0;0;0;0;0;0.1159881673164144;0.4903050661087036;0
- Салат?;0;0;0;1;0;0;0;0;0;0;-2.220446049250313e-16;0.0;0
Мы здесь власть.;1;0;0;0;0;0;0;0;0;0;0.0;0.0;0
Грустная ирония;0;0;0;0;0;0;0;0;0;0;0.0382802283812201;0.0;0
Доколе, я спрашиваю, доколе??!;1;0;1;2;0;0;0;0;0;0;0.0;1.1920928955078125e-07;0
